Date,Time,ID,Name,Comments
2021/11/04,17:57:57:06,1281706,QUEEN OF FLOW_EPS 52_PT 1_DUR 1410  3SQZS,New Clip
2021/11/04,18:11:05:15,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,18:11:20:14,1248793,REDBULL_BERBER SHOP TVC_0015,(null)
2021/11/04,18:11:35:13,1203616,NTV MOMENTS WITH DETTOL ASL,(null)
2021/11/04,18:12:06:01,1279240,TRIPPLE SENDY__OCT TVC NEW__0030,(null)
2021/11/04,18:13:14:08,1274806,RUIRU MABATI_OCT BOARD_0028,(null)
2021/11/04,18:13:42:21,1276322,SPRITE_NBA BOARD_0027,(null)
2021/11/04,18:14:10:18,1257072,Queen of Flow_Break Bumper,(null)
2021/11/04,18:14:18:05,1281708,QUEEN OF FLOW_EPS 52_PT 2_DUR 1421 3SQZS,New Clip
2021/11/04,18:28:39:16,883060,NTV SOCIAL MEDIA STING_SMALLER TEXT,New Clip
2021/11/04,18:28:54:15,1269840,UPNEXT WITH STARTIMES SEPTEMBER NEWEST,(null)
2021/11/04,18:29:09:04,1262733,MINUTE MAID_SEPT TVC 2_0015,(null)
2021/11/04,18:29:24:04,1250337,ABSA_JULY TVC_0120,New Clip
2021/11/04,18:31:25:18,1280737,NTV FAMILIES WITH MOLFIX NOVEMBER,(null)
2021/11/04,18:31:55:18,1201221,FANTA_MARCH TVC_0030,New Clip
2021/11/04,18:32:25:19,1281826,TOP 40 UNDER 40_PROMO_0050 FINALmov,New Clip
2021/11/04,18:33:14:14,847723,NTV_STING_MUSIC AND VO_8secs_FINALmov,New Clip
2021/11/04,18:33:23:23,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/11/04,18:34:39:24,847722,NTV_COMMERCIAL_STING_3sec_FINAL mov,New Clip
2021/11/04,18:34:43:10,1279335,COKE_AWAKENING TVC_0060,(null)
2021/11/04,18:35:43:10,1279967,MOLFIX PANTS_NOV TVC_0035,New Clip
2021/11/04,18:36:18:19,1272625,PEPSODENT_BOARD NEW_0015,(null)
2021/11/04,18:36:34:09,1273591,SPRITE_OCT TVC_0030,(null)
2021/11/04,18:37:04:11,1257072,Queen of Flow_Break Bumper,(null)
